,budget,genres,id,keywords,popularity,release_month,revenue,runtime,title,vote_average,vote_count,won,genre_weight,profit
2885,12000000,Crime|Drama|Romance,8060,sex|jealousy|lover (female)|restaurant|deceived husband|wife|deceived wife|friendship|wedding|witness to murder|childhood friends,3.004432,9,0,90.0,Married Life,6.1,38,0,0.5414364640883979,-12000000
2886,12000000,Adventure|Drama|Family,15907,adolescence|loss of father|lion|south africa|bullying|kids and family|rescue|bully|young boy|cheetah|wild animal,4.795244,4,0,100.0,Duma,6.9,41,0,0.41436464088397795,-12000000
2887,12000000,Drama|Romance,38448,alcohol|mermaid|wedding dress|fishing net|selkie,5.841285,9,1644755,111.0,Ondine,6.5,84,0,0.48066298342541436,-10355245
2888,12000000,Crime|Drama|Thriller,327,brother brother relationship|assassination|culture clash|war on drugs|yakuza|sake|loyalty|drug dealer|femme fatale|los angeles,5.327714,9,15250000,114.0,Brother,6.8,107,0,0.4696132596685083,3250000
2889,1200000,Comedy,9260,safe|remake|heist|inner city,3.582733,5,0,86.0,Welcome to Collinwood,6.2,50,0,0.09392265193370165,-1200000
2890,0,Comedy|Drama,61337,nun|satire|hospital|half sister,2.678715,10,0,107.0,Critical Care,6.1,9,0,0.4530386740331492,0
2891,8000000,Thriller|Drama|Mystery,13079,suspense,9.728143,9,0,90.0,The Life Before Her Eyes,6.1,88,0,0.4143646408839779,-8000000
2892,0,Drama|Romance,89325,aftercreditsstinger,2.303865,4,0,103.0,Darling Companion,5.3,22,0,0.48066298342541436,0
2893,12000000,Drama|Thriller,4170,usa|sex|brother sister relationship|mexico city|border|support|insurance salesman|punter|brother|united states–mexico barrier|sister|human trafficking|rescue|independent film|criminal,11.237374,1,0,120.0,Trade,6.8,67,0,0.4088397790055249,-12000000
2894,0,War|Drama,41508,budapest|hungary|concentration camp|world war ii,1.906807,2,0,140.0,Fateless,6.5,28,0,0.419889502762431,0
2895,12000000,Comedy,12479,wife husband relationship|success|author|extramarital affair,2.695896,2,0,110.0,Breakfast of Champions,5.2,28,0,0.09392265193370165,-12000000
2896,0,Comedy|Drama|Thriller,44555,,1.416796,12,0,95.0,"A Woman, a Gun and a Noodle Shop",4.8,13,0,0.5027624309392266,0
2897,7500000,Thriller|Science Fiction|Mystery,10133,double life|undercover|lie|wife|company|industry|femme fatale|conspiracy|espionage|memory loss|corporate crime|dystopic future|hidden identity|disorder|dishonesty|power relations|mind and soul|uncover truth|mysterious character,11.636883000000001,10,0,95.0,Cypher,6.7,192,0,0.1266771902131018,-7500000
2898,12000000,Drama|History|War,21345,war crimes|mass murder|war victim|sino japanese war|massacre|japanese army|duringcreditsstinger|imperial japan,4.793348,4,10652498,132.0,City of Life and Death,7.6,55,0,0.5138121546961326,-1347502
2899,19000000,Animation|Family|Action|Adventure|Comedy,173931,,0.7386520000000001,1,2570000,89.0,Legend of a Rabbit,3.0,3,0,0.25374901341752165,-16430000
2900,12000000,Science Fiction,61984,,5.158067,12,11212294,131.0,Space Battleship Yamato,6.3,59,0,0.07142857142857141,-787706
2901,20000000,War|Drama,50601,journalist|interpreter|georgia europe|war zone,5.727602,4,17479,113.0,5 Days of War,5.8,62,0,0.419889502762431,-19982521
2902,12000000,Horror,26466,ocean|florida|autism|key|yacht|ax|ship|ghost ship|murder|time loop|masked killer|blood|storm|throat slitting|single mother|heavy rain|axe murder|caribbean|attempted strangulation,25.496926000000002,10,0,99.0,Triangle,6.9,612,0,0.07142857142857141,-12000000
2903,1200000,Drama,345003,undercover|insane asylum|reporter,0.489271,11,0,111.0,10 Days in a Madhouse,4.3,5,0,0.35911602209944754,-1200000
2904,12000000,Drama,236751,based on novel|faith|based on true events,11.150261,4,101332962,99.0,Heaven is for Real,6.0,229,0,0.35911602209944754,89332962
2905,10000000,Thriller|Crime,107,gypsy|bare knuckle boxing|slang|trailer park|pig|sport|receiving of stolen goods|cockney accent|diamond|pikey,53.595686,9,83557872,103.0,Snatch,7.7,2912,0,0.11049723756906077,73557872
2906,0,Drama|Romance,357837,dancing|competition|hotel|florida|dance teacher,0.18623399999999998,10,0,89.0,Dancin' It's On,4.3,2,0,0.48066298342541436,0
2907,11500000,Drama|Horror,8913,coffin|pet|funeral|head injury|grief|new neighbor|pet cemetery|dead cat|death of patient|loss of pet|dead lover|mother son relationship|hit by truck|ghost|grave robbing|indian burial ground|woman director|flashback|burial ground,20.747994,4,57469467,103.0,Pet Sematary,6.4,407,0,0.43054459352801894,45969467
2908,0,Drama,13889,,2.930853,4,0,134.0,Madadayo,7.5,20,0,0.35911602209944754,0
2909,11500000,Drama,18530,suspense,4.75919,2,0,101.0,The Cry of the Owl,5.5,29,0,0.35911602209944754,-11500000
2910,0,Drama|History|Romance,358451,woman director,0.753362,8,0,130.0,A Tale of Three Cities,6.3,5,0,0.574585635359116,0
2911,11000000,Fantasy|Horror|Comedy,927,holiday|monster|small town|department store|bars and restaurants|human animal relationship|pet|sunlight|chain saw|salesperson|midnight|fur|banking|puppet|skunk|kids and family|gremlin|ymca,45.072136,6,153083102,106.0,Gremlins,6.9,1596,0,0.17640094711917914,142083102
2912,11000000,Adventure|Action|Science Fiction,11,android|galaxy|hermit|death star|lightsaber|jedi|rescue mission|empire|rebellion|planet|smuggler|the force|space opera|galactic war|stormtrooper|totalitarianism,126.393695,5,775398007,121.0,Star Wars,8.1,6624,0,0.1432517758484609,764398007
2913,11500000,Comedy,291870,grandfather grandson relationship|grandfather|road trip|wedding|retired|pervert|army general|sex comedy,56.805781,1,94073028,102.0,Dirty Grandpa,5.7,1406,0,0.09392265193370165,82573028
2914,11000000,Drama|Romance|War,907,love triangle|nurse|suicide attempt|loss of family|world war i|russian revolution 1917|forbidden love|step parents|daughter|epic,12.854853,12,111858363,197.0,Doctor Zhivago,7.4,247,0,0.5414364640883977,100858363
2915,0,Adventure|Crime|Drama|Thriller,206563,brazilian|drama|thriller,14.637357000000002,10,0,112.0,Trash,7.1,242,0,0.5082872928176796,0
2916,0,Comedy|Drama|Family|Music|Romance,11887,musical|music|high school|coming of age|teenager|high school student|duringcreditsstinger,21.801188,10,0,116.0,High School Musical 3: Senior Year,6.2,821,0,0.6353591160220995,0
2917,25000000,Drama,45317,sport|irish american|documentary crew|lowell massachusetts|blue collar worker|church bells|documentary filmmaking|boxer shorts|jumping rope|shadow boxing|duringcreditsstinger,31.019381,12,93617009,116.0,The Fighter,7.2,1486,0,0.35911602209944754,68617009
2918,11000000,Action|Comedy|Documentary,12094,wound|disgust|pain|stunts|stuntman|stupidity|bulle|shocking,11.227087,9,72778712,95.0,Jackass Number Two,6.4,298,0,0.1985003946329913,61778712
2919,11000000,Comedy|Drama,10377,prison|southern usa|suspicion|cousin|court|lawyer|wrongful arrest,19.231507,3,64088552,120.0,My Cousin Vinny,7.3,384,0,0.4530386740331492,53088552
2920,11000000,Drama,249164,coma|musician|teenage girl|car accident|teenager|out of body experience|teen drama|based on young adult novel,31.162838,8,78874843,106.0,If I Stay,7.3,1368,0,0.35911602209944754,67874843
2921,12000000,Action|Comedy|Crime,256092,,3.94487,5,0,96.0,Drive Hard,3.9,74,0,0.18784530386740333,-12000000
2922,11000000,Comedy,9942,baseball|sport|sabotage|sombrero|baseball field|hard hat|professional sports|comic strip|hot dog|short sighted|voodoo ritual|the big game,7.5591919999999995,2,49797148,107.0,Major League,6.6,217,0,0.09392265193370165,38797148
2923,0,Comedy|Family|Science Fiction,10748,solidarity|snake|exhibit|musical|shenanigan|chaos|receiving of stolen goods|girls' boarding school|quiz show|unorthodox|debt|principal|anarchy|group of friends|duringcreditsstinger|distillery,7.377586999999999,12,0,101.0,St. Trinian's,5.6,142,0,0.18192580899763217,0
2924,13000000,Thriller|Drama,1817,terrorist|phone booth|psychopath,38.018085,9,97837138,81.0,Phone Booth,6.7,1062,0,0.4088397790055249,84837138
2925,11000000,Drama|Romance,10229,based on novel|theatre group|north carolina|theatre milieu|high school|cancer|coming of age|tragic love|teenager|star crossed lovers,33.283553999999995,1,41227069,101.0,A Walk to Remember,7.5,1018,0,0.48066298342541436,30227069
2926,11000000,Drama,687,prison|rape|socially deprived family|penalty|death penalty|despair|death row|begnadigung|therapist|self-discovery|prison cell|court case|death sentence|doomed man|sentence|lethal injection|forgiveness|charity|mercy petition|rage and hate|unsociability|right and justice|court|electric chair|cowardliness,15.864927999999999,12,39363635,122.0,Dead Man Walking,7.3,337,0,0.35911602209944754,28363635
2927,10500000,Drama|Romance|Thriller,796,upper class|sexual obsession|sex|bet|sadistic|drug abuse|brother sister relationship|cynic|cocaine|virgin|manipulation|seduction|love letter|private school|innocence|addiction|love|psychotherapy,23.449703,3,75902208,97.0,Cruel Intentions,6.6,827,0,0.5303867403314917,65402208
2928,11000000,Horror|Mystery,22804,aftercreditsstinger,31.900899,10,68233629,90.0,Saw VI,6.0,722,0,0.07695343330702445,57233629
2929,11000000,Comedy,10156,moses|roman empire|musical|stone age|music|julius caesar,14.282314000000001,6,31672907,92.0,History of the World: Part I,6.5,204,0,0.09392265193370165,20672907
2930,11000000,Adventure,12837,woman director,7.645979,9,38105395,114.0,The Secret Life of Bees,7.4,158,0,0.03867403314917127,27105395
2931,11000000,Action|Comedy|Crime,17708,,3.4957580000000004,10,23978402,86.0,Corky Romano,4.1,54,0,0.18784530386740333,12978402
2932,12000000,Drama|Horror|Thriller|Crime,13937,,7.558959,8,37170057,91.0,Raising Cain,5.9,65,0,0.5410418310970797,25170057
2933,11,Drama|Action,28932,,3.375208,4,11,145.0,F.I.S.T.,6.4,29,0,0.39226519337016574,0
2934,12000000,Science Fiction,31909,space invasion|remake|alien invasion,4.234269,1,4884663,100.0,Invaders from Mars,5.5,57,0,0.07142857142857141,-7115337
2935,11000000,Drama|Romance,167073,love triangle|based on novel|homesickness|vororte|ship|community|marriage|working class|boarding house|ireland|brooklyn new york city|journey|dual life|irish immigrant|1950s,39.337949,10,62076141,111.0,Brooklyn,7.2,1213,0,0.48066298342541436,51076141
2936,11000000,Drama|Romance|War,3175,palace|british army|fencing|epic|debt|ireland|british soldier|seven years war|nobility|prussia,29.543331,12,20000000,184.0,Barry Lyndon,7.7,505,0,0.5414364640883977,9000000
2937,24000000,Comedy,14369,manager|alcohol|races|mountains|gondola|snowboarding|airplane|father|sport|prank|alaska|male female relationship|drug humor|hot tub|ski resort,4.12064,11,14782676,89.0,Out Cold,5.8,53,0,0.09392265193370165,-9217324
2938,24000000,Comedy,16888,female nudity|tattoo|radio|cheat on husband|eating contest,2.259537,10,13700000,84.0,The Ladies Man,5.7,34,0,0.09392265193370165,-10300000
2939,11000000,Drama|Comedy|Romance,121826,musician|concert|retired,7.722021000000001,9,59520298,98.0,Quartet,6.3,139,0,0.574585635359116,48520298
2940,11000000,Comedy|Romance,10646,compulsive gambling|roulette|stag night|group of friends,7.063053,3,23430766,95.0,Tomcats,4.9,74,0,0.2154696132596685,12430766
2941,11000000,Drama|Thriller|Crime,12149,angel|sheriff|loss of mother|1970s|texas|dream|rose garden|grave|ax|insanity|murder|mechanic|vision|serial killer|punishment|demon|fbi agent|gloves|religious fanatic|remorse|flashback|forced to kill,16.003957999999997,11,13110448,100.0,Frailty,7.0,334,0,0.4696132596685083,2110448
2942,11000000,Drama,304357,nazis|based on true story|art|stolen painting,21.204929,4,61619773,120.0,Woman in Gold,7.3,440,0,0.35911602209944754,50619773
2943,0,Drama,11184,free love|sex|sexuality|indiana|professor|research|interview|biography|marriage|criticism and blame|homosexuality|morality|student|taboo|teaching|indiana university|sexologist,6.799314,9,0,118.0,Kinsey,6.6,131,0,0.35911602209944754,0
2944,11000000,Fantasy|Horror|Comedy,766,prophecy|witch|swordplay|supermarket|castle|catapult|chain saw|time frame|skeleton|pit|windmill|incantation|time travel|undead|knight|zombie|middle ages|good and bad|necronomicon|doppelganger,33.758281,10,0,81.0,Army of Darkness,7.3,838,0,0.17640094711917914,-11000000
2945,14000000,Comedy|Romance,20009,male nudity|drug abuse|job interview|eavesdropping|fall|comedy|troll|cheating wife|backpack|sponge bath|repairman,9.371811,2,6413915,86.0,Slackers,5.4,60,0,0.2154696132596685,-7586085
2946,11000000,Romance|Drama,1587,brother brother relationship|mentally disabled|iowa|widow|dysfunctional family|independent film,33.282794,12,30000000,118.0,What's Eating Gilbert Grape,7.5,919,0,0.48066298342541436,19000000
2947,10000000,Drama|History,30973,miracle|jesus christ|last supper|bible|christian|god|sermon on the mount,3.2081720000000002,9,4069090,125.0,The Visual Bible: The Gospel of John,8.2,12,0,0.4530386740331492,-5930910
2948,11000000,Crime|Drama,11109,england|mother role|women's prison|police|neighbor|pregnant|female protagonist|miscarriage|tailor|fingerprinting|unwanted pregnancy|1950s,4.131918,10,0,125.0,Vera Drake,6.8,80,0,0.419889502762431,-11000000
2949,0,Comedy|Romance,9027,sex|indian lead|dancing master|new love|porn actor|guru|wedding|sex comedy|woman director,4.093287999999999,8,0,91.0,The Guru,5.1,75,0,0.2154696132596685,0
2950,11000000,Comedy|Drama|Romance,63020,immigration|independent film|woman director|political prisoner|cuban refugees,1.187671,5,2832826,113.0,The Perez Family,6.6,9,0,0.574585635359116,-8167174
2951,11000000,Drama|Music,86829,folk music|performance|aspiring singer|new york city|recording|merchant marine|1960s,36.319205,10,32935319,105.0,Inside Llewyn Davis,7.2,834,0,0.40331491712707185,21935319
2952,0,Drama|Romance|Thriller,11065,sex|jealousy|girlfriend|high school|columbine|high school sports|friends|drug|xenophobia,4.146751999999999,8,16017403,95.0,O,5.8,75,0,0.5303867403314917,16017403
2953,11000000,Drama|Adventure|Romance,13888,island|marooned|pacific island|teenager|deserted island|tropical island,9.705589,8,2807854,98.0,Return to the Blue Lagoon,5.1,153,0,0.5193370165745856,-8192146
2954,11000000,Drama|History,42345,pennsylvania|miner|coal mining|coal mine|pennsylvania coal miner,1.3969850000000001,1,2200000,124.0,The Molly Maguires,5.9,16,0,0.4530386740331492,-8800000
2955,0,Comedy|Music|Romance,13994,infidelity|lovers|working class|new york city,4.056774,9,2945242,105.0,Romance & Cigarettes,6.0,33,0,0.2596685082872928,2945242
2956,11000000,Drama,1590,beethoven|woman director,5.062687,9,0,104.0,Copying Beethoven,6.2,42,0,0.35911602209944754,-11000000
2957,0,Drama|Thriller|Crime,62728,waitress|riot|gang war|nightmare|prayer|revenge|gang|brighton|violence|record,3.1221520000000003,9,0,111.0,Brighton Rock,5.6,35,0,0.4696132596685083,0
2958,10800000,Horror|Thriller|Crime,11917,blood splatter|serial killer|pig mask|nazi|jigsaw|swastika tattoo,32.943847999999996,10,113857533,92.0,Saw V,5.9,820,0,0.18192580899763217,103057533
2959,0,Drama|Action|Thriller|Crime|Foreign,45138,mobster,0.700127,4,0,116.0,Machine Gun McCain,7.3,6,0,0.5741910023677979,0
2960,11000000,Drama|Comedy|Romance,80271,coming of age|mother daughter relationship|teen movie|teenager|based on film|working mom|woman director,31.763201000000002,2,0,97.0,LOL,5.9,881,0,0.574585635359116,-11000000
2961,0,Crime|Drama|Mystery|Thriller,4657,small town|fishing|male friendship|australia|marriage crisis|marriage|friendship|murder|australian aborigine|aboriginal|aborigine,8.950864,7,0,123.0,Jindabyne,5.7,25,0,0.47513812154696133,0
2962,7400000,Drama|Romance,14395,adultery|extramarital affair,3.246903,8,17000000,193.0,Kabhi Alvida Naa Kehna,6.1,42,0,0.48066298342541436,9600000
2963,14000000,Drama|Comedy|Romance,24137,,4.519523,4,18535191,97.0,An Ideal Husband,6.3,46,0,0.574585635359116,4535191
2964,0,Science Fiction|Thriller|Horror,190847,mars|science fiction|zombie,18.764453,8,0,98.0,The Last Days on Mars,5.2,302,0,0.19258089976322018,0
2965,0,Horror,11056,loss of child|solar eclipse|haunted house|family|psychopathy,6.340135,10,0,102.0,Darkness,5.6,112,0,0.07142857142857141,0
2966,10500000,Science Fiction|Mystery|Adventure,62,moon|jupiter|artificial intelligence|man vs machine|technology|super computer|human being|space travel|space mission|moon base|astronaut|evolution|monolith|space station,86.201184,4,68700000,149.0,2001: A Space Odyssey,7.9,2998,0,0.11562746645619572,58200000
2967,10500000,Science Fiction|Adventure|Family|Fantasy,601,farewell|homesickness|nasa|extraterrestrial technology|operation|space marine|loss of father|hiding place|riding a bicycle|flying saucer|prosecution|halloween|flowerpot|finger|single,56.105798,4,792910554,115.0,E.T. the Extra-Terrestrial,7.3,3269,0,0.13772691397000789,782410554
2968,10000000,Romance|Comedy|Drama,13067,infidelity|party|love|cancer|neighbor|writer|teenager|illness|flashback|actress,12.792446,4,17500000,97.0,In the Land of Women,5.8,160,0,0.5745856353591161,7500000
2969,0,Adventure|Drama|Family,25379,rain|butterfly|rainforest|woman director|insects|insectarium,1.985552,2,0,97.0,The Blue Butterfly,6.8,6,0,0.41436464088397795,0
2970,10500000,Drama|Comedy,88641,,0.037073,9,123509,99.0,There Goes My Baby,8.5,2,0,0.4530386740331492,-10376491
